MYC,BCL2,BCL6
20.61482821,81.37432188,59.13200723
20.38623267,74.86372839,58.77589161
11.21495327,71.81393373,59.55819881
29.91762356,77.57114329,58.69945082
26.70313277,80.52378584,55.92574175
33.96582056,77.49434531,55.59185725
29.14632342,70.66134043,65.86773191
22.7121251,70.26403486,62.94539862
26.05781315,87.934646,47.29786343
25.95350251,78.8330041,50.26591703
25.63341703,90.98379365,83.20018261
27.53077975,84.81532148,83.91472868
14.65842774,83.57935691,72.57123241
11.43361938,80.74204947,78.31903079
36.96662442,74.77820025,51.75327419
37.1257485,61.4560353,52.9467381
37.51092248,56.65959306,56.80938709
23.96430848,63.47992352,56.34161887
26.96563089,54.93173258,44.33851224
26.22182831,61.63585718,34.31248417
23.11688312,66.89935065,48.94480519
11.23791622,67.29323308,51.51718582
11.73965937,58.11030008,53.02108678
41.4516129,45.80645161,71.77419355
35.29865125,46.30057803,60.73217726
26.95090439,53.66925065,68.21705426
27.28026534,41.45936982,64.51077944
33.62068966,64.65517241,78.44827586
17.59677419,59.70967742,70.62903226
71.16080237,80.54916146,60.32555081
66.43632774,79.04738401,51.85093781
58.30213742,85.75051322,41.14237411
66.27386283,61.48951214,59.4155079
58.63412981,63.12489409,54.05863413
55.27286136,60.7300885,47.73230088
53.12264861,55.75620767,43.71708051
70.59939302,67.16616085,40.11760243
46.74185464,63.28320802,43.60902256
49.60312461,39.67494015,60.40065516
53.07599517,41.58624849,55.45838359
42.62820513,34.80148883,65.68444996
50.87200249,52.63157895,38.58611025
41.6464891,54.38256659,39.37046005
47.95977344,39.84510461,44.97745925
26.87898089,54.52229299,37.13375796
29.02970297,52.06930693,23.69306931
37.04761905,40.85714286,32.38095238
45.34096041,69.87806714,28.10477194
41.12149533,59.23066504,23.33739672
53.35051546,59.39550141,19.91565136
27.36318408,89.17910448,58.08457711
26.43496577,71.61664034,54.81832543
29.62192817,89.7731569,42.81663516
38.76404494,81.14856429,45.443196
26.61119269,77.46777615,33.48017621
26.64532195,78.33511206,34.50729278
28.92156863,73.03921569,29.90196078
33.49660889,78.81185632,34.90329063
31.281198,77.37104825,24.45923461
22.87491361,84.65791292,33.72494817
36.09348915,80.6427379,15.39232053
23.79603399,72.66288952,39.94334278
22.31418919,75.35472973,36.90878378
16.49774775,71.62162162,34.74099099
13.76737381,85.45720556,33.59180688
14.61619348,70.29442692,10.14721346
89.69390002,41.25743228,98.1281656
67.87048568,34.24657534,66.99875467
69.0569395,39.94661922,51.49466192
60.4137377,32.67724443,56.15585459
75.03373819,19.16329285,47.23346829
57.58318739,15.90192644,47.88091068
63.35793358,6.949569496,55.17835178
57.30914997,3.627504061,58.82512182
55.75910236,1.809022212,52.14105793
64.64135021,19.66244726,75.10548523
65.02651375,11.67838204,70.55123936
70.69833281,15.96413967,65.42938031
77.39032621,13.90004821,69.75735176
74.10714286,3.125,68.97321429
38.75142748,35.66806243,56.10963076
36.82848881,28.27575711,51.80337848
40.24278516,24.40448923,47.73247824
45.57579701,18.51008458,47.95055303
37.67123288,17.00913242,57.64840183
33.12709461,19.64423821,55.06573859
28.32369942,36.99421965,53.17919075
41.70040486,21.65991903,38.66396761
39.5184136,22.23796034,35.05665722
36.1196319,22.60736196,27.97546012
38.87074195,25.33831078,18.52543164
32.52662149,9.180380768,48.66085834
34.30787589,4.534606205,54.68377088
36.86394409,0.087355318,53.72352042
6.019791094,23.88675096,37.4106652
18.21345708,24.53596288,36.60092807
24.67902996,6.276747504,35.94864479
21.84804928,10.51334702,28.1724846
27.72887324,9.198943662,43.52992958
29.83014862,23.35456476,68.89596603
25.28318985,18.32804712,72.85908473
20.8320634,30.69186224,59.78360256
14.20168067,13.27731092,68.48739496
35.24808033,4.813939752,74.76373302
30.38136426,3.646550029,78.18950265
37.75749064,12.89794007,71.582397
22.62664165,15.00938086,71.44465291
23.34004024,0.60362173,83.70221328
43.3107536,8.615580017,60.69009314
49.385652,3.369005153,69.37508257
46.27265902,1.662554972,63.05910115
54.91718427,2.84679089,84.00621118
65.92839301,93.15570358,79.55037469
59.2813611,89.91874048,95.61960386
52.06812652,84.95777873,72.93545155
48.71917644,76.61000718,72.01340675
58.60398349,84.20958191,61.27758837
61.29032258,90.32258065,58.06451613
59.73291082,91.62516976,75.10185604
62.34920635,90.0952381,74.28571429
58.30850007,94.53668228,67.33361714
50.67334795,95.02035703,68.71280927
50.81444165,93.48446683,64.16456759
40.15350434,93.5568572,68.02666128
33.43230404,84.84758511,68.97268409
44.11511499,81.66277211,73.12753659
40.45403796,77.57722367,66.22627466
50.85736555,71.4731099,72.62275916
57.67466954,64.14890747,64.63447532
67.06349206,60.27568922,51.44110276
43.71314741,57.73705179,61.97609562
35.29411765,56.09646157,64.30020284
35.68249258,60.60830861,55.0074184
49.0936786,75.53693831,52.10967251
42,57.38983051,49.52542373
50.60352832,53.04859177,44.44444444
